Timer: 0.325711
 0.001667 1.271345 0.292936 1.401683 1.242388 0.001568 0.000000 0.000000
 0.005000 1.271346 0.292934 1.401685 1.242388 0.001568 0.000000 0.000000
 0.008333 1.271347 0.292933 1.401687 1.242388 0.001568 0.000000 0.000000
 0.011667 1.271348 0.292932 1.401688 1.242389 0.001568 0.000000 0.000000
 0.015000 1.271349 0.292931 1.401690 1.242389 0.001568 0.000000 0.000000
 0.018333 1.271350 0.292930 1.401692 1.242389 0.001568 0.000000 0.000000
 0.021667 1.271351 0.292929 1.401693 1.242389 0.001568 0.000000 0.000000
 0.025000 1.271353 0.292928 1.401695 1.242390 0.001568 0.000000 0.000000
 0.028333 1.271354 0.292927 1.401697 1.242390 0.001568 0.000000 0.000000
 0.031667 1.271354 0.292926 1.401698 1.242390 0.001568 0.000000 0.000000
 0.035000 1.271355 0.292925 1.401700 1.242390 0.001568 0.000000 0.000000
 0.038333 1.271356 0.292924 1.401701 1.242390 0.001568 0.000000 0.000000
 0.041667 1.271357 0.292923 1.401702 1.242390 0.001568 0.000000 0.000000
 0.045000 1.271358 0.292923 1.401704 1.242391 0.001568 0.000000 0.000000
 0.048333 1.271359 0.292922 1.401705 1.242391 0.001568 0.000000 0.000000
 0.051667 1.271360 0.292921 1.401706 1.242391 0.001568 0.000000 0.000000
 0.055000 1.271361 0.292920 1.401708 1.242391 0.001568 0.000000 0.000000
 0.058333 1.271361 0.292919 1.401709 1.242391 0.001568 0.000000 0.000000
 0.061667 1.271362 0.292919 1.401710 1.242391 0.001568 0.000000 0.000000
 0.065000 1.271363 0.292918 1.401711 1.242392 0.001568 0.000000 0.000000
 0.068333 1.271364 0.292917 1.401712 1.242392 0.001568 0.000000 0.000000
 0.071667 1.271365 0.292916 1.401714 1.242392 0.001568 0.000000 0.000000
 0.075000 1.271365 0.292916 1.401715 1.242392 0.001568 0.000000 0.000000
 0.078333 1.271366 0.292915 1.401716 1.242392 0.001568 0.000000 0.000000
 0.081667 1.271367 0.292914 1.401717 1.242392 0.001568 -0.000000 0.000000
 0.085000 1.271367 0.292914 1.401718 1.242392 0.001568 -0.000000 0.000000
 0.088333 1.271368 0.292913 1.401719 1.242393 0.001568 -0.000000 0.000000
 0.091667 1.271369 0.292912 1.401720 1.242393 0.001568 -0.000000 0.000000
 0.095000 1.271369 0.292912 1.401721 1.242393 0.001568 -0.000000 0.000000
 0.098333 1.271370 0.292911 1.401722 1.242393 0.001568 -0.000000 0.000000
 0.101667 1.271371 0.292910 1.401723 1.242393 0.001568 -0.000000 0.000000
 0.105000 1.271371 0.292910 1.401724 1.242393 0.001568 -0.000000 0.000000
 0.108333 1.271372 0.292909 1.401725 1.242393 0.001568 -0.000000 0.000000
 0.111667 1.271372 0.292909 1.401726 1.242393 0.001568 -0.000000 0.000000
 0.115000 1.271373 0.292908 1.401727 1.242394 0.001568 -0.000000 0.000000
 0.118333 1.271373 0.292908 1.401727 1.242394 0.001568 -0.000000 0.000000
 0.121667 1.271374 0.292907 1.401728 1.242394 0.001568 -0.000000 0.000000
 0.125000 1.271375 0.292907 1.401729 1.242394 0.001568 -0.000000 0.000000
