Timer: 0.149830
 0.000556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.001667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.002778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.003889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.005000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.006111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.007222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.008333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.009444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.010556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.011667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.012778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.013889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.015000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.016111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.017222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.018333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.019444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.020556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.021667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.022778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.023889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.025000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.026111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.027222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.028333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.029444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.030556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.031667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.032778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.033889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.035000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.036111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.037222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.038333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.039444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.040556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.041667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.042778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.043889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.045000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.046111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.047222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.048333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.049444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.050556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.051667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.052778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.053889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.055000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.056111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.057222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.058333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.059444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.060556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.061667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.062778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.063889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.065000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.066111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.067222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.068333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.069444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.070556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.071667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.072778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.073889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.075000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.076111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.077222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.078333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.079444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.080556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.081667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.082778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.083889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.085000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.086111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.087222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.088333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.089444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.090556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.091667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.092778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.093889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.095000 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.096111 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.097222 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.098333 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.099444 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.100556 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.101667 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.102778 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.103889 1.000000 -1.000000 1.000000 1.183216 1.000000 0.000000
 0.105000 1.000000 -0.999999 0.999999 1.183216 1.000000 0.000000
 0.106111 0.999999 -0.999999 0.999999 1.183216 1.000000 0.000000
 0.107222 0.999999 -0.999999 0.999999 1.183216 1.000000 0.000000
 0.108333 0.999999 -0.999999 0.999998 1.183216 1.000000 0.000000
 0.109444 0.999998 -0.999998 0.999998 1.183216 1.000000 0.000000
 0.110556 0.999998 -0.999997 0.999997 1.183215 1.000000 0.000000
 0.111667 0.999997 -0.999996 0.999996 1.183215 1.000000 0.000000
 0.112778 0.999996 -0.999995 0.999994 1.183215 1.000000 0.000000
 0.113889 0.999994 -0.999993 0.999992 1.183215 1.000000 0.000000
 0.115000 0.999992 -0.999991 0.999989 1.183214 1.000000 0.000000
 0.116111 0.999990 -0.999988 0.999986 1.183214 1.000000 0.000000
 0.117222 0.999986 -0.999984 0.999981 1.183213 1.000000 0.000000
 0.118333 0.999982 -0.999979 0.999975 1.183212 1.000000 0.000000
 0.119444 0.999976 -0.999972 0.999967 1.183210 1.000000 0.000000
 0.120556 0.999969 -0.999963 0.999956 1.183209 1.000000 0.000000
 0.121667 0.999959 -0.999952 0.999943 1.183206 1.000000 0.000000
 0.122778 0.999947 -0.999937 0.999926 1.183203 1.000000 0.000000
 0.123889 0.999931 -0.999919 0.999904 1.183200 1.000000 0.000000
 0.125000 0.999912 -0.999896 0.999876 1.183195 1.000000 0.000000
 0.126111 0.999887 -0.999866 0.999842 1.183189 1.000000 0.000000
 0.127222 0.999857 -0.999830 0.999799 1.183182 1.000000 0.000000
 0.128333 0.999819 -0.999785 0.999746 1.183173 1.000000 0.000000
 0.129444 0.999772 -0.999730 0.999681 1.183162 1.000000 0.000000
 0.130556 0.999715 -0.999663 0.999601 1.183148 1.000000 0.000000
 0.131667 0.999645 -0.999580 0.999503 1.183132 1.000000 0.000000
 0.132778 0.999561 -0.999481 0.999386 1.183112 1.000000 0.000000
 0.133889 0.999460 -0.999361 0.999244 1.183088 1.000000 0.000000
 0.135000 0.999338 -0.999217 0.999074 1.183059 1.000000 0.000000
 0.136111 0.999194 -0.999046 0.998872 1.183025 1.000000 0.000000
 0.137222 0.999023 -0.998844 0.998633 1.182985 1.000000 0.000000
 0.138333 0.998823 -0.998606 0.998352 1.182937 1.000000 0.000000
 0.139444 0.998588 -0.998328 0.998024 1.182882 1.000000 0.000000
 0.140556 0.998315 -0.998005 0.997642 1.182817 1.000000 0.000000
 0.141667 0.998000 -0.997631 0.997201 1.182742 1.000000 0.000000
 0.142778 0.997637 -0.997202 0.996694 1.182656 1.000000 0.000000
 0.143889 0.997223 -0.996711 0.996114 1.182558 1.000000 0.000000
 0.145000 0.996751 -0.996152 0.995455 1.182447 1.000001 0.000000
 0.146111 0.996218 -0.995520 0.994711 1.182320 1.000001 0.000000
 0.147222 0.995619 -0.994808 0.993873 1.182178 1.000001 0.000000
 0.148333 0.994948 -0.994012 0.992936 1.182019 1.000001 0.000000
 0.149444 0.994202 -0.993125 0.991894 1.181842 1.000002 0.000000
 0.150556 0.993375 -0.992143 0.990739 1.181645 1.000002 0.000000
 0.151667 0.992463 -0.991058 0.989467 1.181429 1.000003 0.000000
 0.152778 0.991464 -0.989868 0.988073 1.181191 1.000003 0.000000
 0.153889 0.990372 -0.988568 0.986551 1.180931 1.000004 0.000000
 0.155000 0.989185 -0.987153 0.984897 1.180649 1.000005 0.000000
 0.156111 0.987901 -0.985621 0.983108 1.180342 1.000006 0.000000
 0.157222 0.986516 -0.983967 0.981181 1.180012 1.000008 0.000000
 0.158333 0.985031 -0.982191 0.979115 1.179658 1.000009 0.000000
 0.159444 0.983442 -0.980289 0.976907 1.179278 1.000011 0.000000
 0.160556 0.981751 -0.978261 0.974557 1.178873 1.000013 0.000000
 0.161667 0.979956 -0.976106 0.972065 1.178443 1.000015 0.000000
 0.162778 0.978057 -0.973824 0.969432 1.177987 1.000017 0.000000
 0.163889 0.976056 -0.971415 0.966659 1.177507 1.000020 0.000000
 0.165000 0.973953 -0.968879 0.963748 1.177001 1.000023 0.000000
 0.166111 0.971750 -0.966218 0.960701 1.176470 1.000027 0.000000
 0.167222 0.969450 -0.963434 0.957521 1.175914 1.000030 0.000000
 0.168333 0.967053 -0.960528 0.954213 1.175335 1.000034 0.000000
 0.169444 0.964562 -0.957503 0.950778 1.174731 1.000039 0.000000
 0.170556 0.961981 -0.954360 0.947223 1.174104 1.000043 0.000000
 0.171667 0.959312 -0.951104 0.943550 1.173455 1.000048 0.000000
 0.172778 0.956558 -0.947737 0.939765 1.172784 1.000054 0.000000
 0.173889 0.953722 -0.944262 0.935872 1.172091 1.000060 0.000000
 0.175000 0.950807 -0.940682 0.931876 1.171377 1.000066 0.000000
 0.176111 0.947818 -0.937001 0.927782 1.170644 1.000072 0.000000
 0.177222 0.944756 -0.933222 0.923596 1.169890 1.000079 0.000000
 0.178333 0.941626 -0.929349 0.919321 1.169118 1.000087 0.000000
 0.179444 0.938431 -0.925384 0.914964 1.168328 1.000094 0.000000
 0.180556 0.935174 -0.921332 0.910529 1.167521 1.000102 0.000000
