Timer: 0.250090
 0.005000 1.999997 0.000002 1.999996 1.183216 -0.277259 0.000000 0.000000
 0.015000 1.999993 0.000004 1.999990 1.183215 -0.277259 0.000000 0.000000
 0.025000 1.999983 0.000010 1.999976 1.183214 -0.277259 0.000000 0.000000
 0.035000 1.999961 0.000023 1.999945 1.183211 -0.277259 0.000000 0.000000
 0.045000 1.999915 0.000050 1.999881 1.183206 -0.277259 0.000000 0.000000
 0.055000 1.999824 0.000104 1.999754 1.183195 -0.277259 0.000000 0.000000
 0.065000 1.999650 0.000207 1.999509 1.183174 -0.277259 0.000000 0.000000
 0.075000 1.999329 0.000397 1.999061 1.183137 -0.277259 0.000000 0.000000
 0.085000 1.998767 0.000730 1.998274 1.183070 -0.277259 0.000000 0.000000
 0.095000 1.997821 0.001290 1.996950 1.182958 -0.277259 0.000000 0.000000
 0.105000 1.996299 0.002191 1.994821 1.182778 -0.277258 0.000000 0.000000
 0.115000 1.993952 0.003582 1.991540 1.182500 -0.277258 0.000000 0.000001
 0.125000 1.990486 0.005638 1.986699 1.182090 -0.277256 0.000001 0.000001
 0.135000 1.985575 0.008556 1.979845 1.181507 -0.277254 0.000001 0.000002
 0.145000 1.978890 0.012536 1.970529 1.180714 -0.277249 0.000002 0.000004
 0.155000 1.970132 0.017765 1.958347 1.179672 -0.277240 0.000003 0.000006
 0.165000 1.959064 0.024398 1.942989 1.178352 -0.277226 0.000005 0.000010
 0.175000 1.945537 0.032542 1.924272 1.176732 -0.277205 0.000007 0.000014
 0.185000 1.929506 0.042247 1.902168 1.174804 -0.277175 0.000010 0.000019
 0.195000 1.911035 0.053505 1.876799 1.172569 -0.277135 0.000013 0.000024
 0.205000 1.890285 0.066249 1.848427 1.170042 -0.277084 0.000015 0.000030
 0.215000 1.867504 0.080365 1.817430 1.167245 -0.277021 0.000018 0.000035
 0.225000 1.843007 0.095691 1.784275 1.164210 -0.276946 0.000020 0.000040
 0.235000 1.817161 0.112033 1.749492 1.160976 -0.276860 0.000022 0.000043
 0.245000 1.790372 0.129163 1.713652 1.157587 -0.276766 0.000023 0.000045
 0.255000 1.763072 0.146826 1.677353 1.154094 -0.276664 0.000023 0.000046
 0.265000 1.735719 0.164741 1.641206 1.150551 -0.276559 0.000022 0.000045
 0.275000 1.708789 0.182598 1.605838 1.147019 -0.276453 0.000020 0.000042
 0.285000 1.682774 0.200062 1.571879 1.143564 -0.276350 0.000017 0.000038
 0.295000 1.658178 0.216773 1.539957 1.140257 -0.276253 0.000014 0.000033
 0.305000 1.635497 0.232359 1.510681 1.137170 -0.276165 0.000010 0.000027
 0.315000 1.615197 0.246457 1.484610 1.134377 -0.276087 0.000007 0.000020
 0.325000 1.597665 0.258746 1.462197 1.131942 -0.276021 0.000003 0.000014
 0.335000 1.583162 0.268994 1.443731 1.129912 -0.275963 0.000001 0.000009
 0.345000 1.571761 0.277098 1.429269 1.128308 -0.275912 -0.000001 0.000005
 0.355000 1.563318 0.283124 1.418599 1.127120 -0.275865 -0.000002 0.000002
 0.365000 1.557477 0.287297 1.411251 1.126303 -0.275817 -0.000003 0.000001
 0.375000 1.553730 0.289965 1.406571 1.125789 -0.275768 -0.000004 0.000000
 0.385000 1.551515 0.291525 1.403838 1.125498 -0.275714 -0.000004 0.000000
 0.395000 1.550308 0.292353 1.402390 1.125355 -0.275656 -0.000004 0.000000
 0.405000 1.549694 0.292745 1.401702 1.125302 -0.275593 -0.000005 0.000000
 0.415000 1.549389 0.292908 1.401415 1.125297 -0.275522 -0.000005 0.000000
 0.425000 1.549222 0.292963 1.401314 1.125317 -0.275444 -0.000006 0.000000
 0.435000 1.549105 0.292975 1.401289 1.125350 -0.275356 -0.000007 0.000000
