0.101667 0.001127 0.000000
0.101667 0.002091 0.000000
0.101667 0.003009 0.000000
0.101667 0.003904 0.000000
0.101667 0.004787 0.000000
0.101667 0.005663 0.000000
0.101667 0.006536 0.000000
0.101667 0.007405 0.000000
0.101667 0.008274 0.000000
0.101667 0.009141 0.000000
0.101667 0.010008 0.000000
0.101667 0.010874 0.000000
0.101667 0.011741 0.000000
0.101667 0.012607 0.000000
0.101667 0.013473 0.000000
0.101667 0.014339 0.000000
0.101667 0.015205 0.000000
0.101667 0.016071 0.000000
0.101667 0.016937 0.000000
0.101667 0.017803 0.000000
0.101667 0.018669 0.000000
0.101667 0.019535 0.000000
0.101667 0.020401 0.000000
0.101667 0.021267 0.000000
0.101667 0.022133 0.000000
0.101667 0.022999 0.000000
0.101667 0.023865 0.000000
0.101667 0.024731 0.000000
0.101667 0.025597 0.000000
0.101667 0.026463 0.000000
0.101667 0.027329 0.000000
0.101667 0.028195 0.000000
0.101667 0.029061 0.000000
0.101667 0.029927 0.000000
0.101667 0.030793 0.000000
0.101667 0.031659 0.000000
0.101667 0.032525 0.000000
0.101667 0.033391 0.000000
0.101667 0.034257 0.000000
0.101667 0.035123 0.000000
0.101667 0.035989 0.000000
0.101667 0.036855 0.000000
0.101667 0.037721 0.000000
0.101667 0.038587 0.000000
0.101667 0.039452 0.000000
0.101667 0.040318 0.000001
0.101667 0.041184 0.000001
0.101667 0.042050 0.000002
0.101667 0.042916 0.000005
0.101667 0.043782 0.000008
0.101667 0.044648 0.000015
0.101668 0.045514 0.000025
0.101669 0.046380 0.000043
0.101670 0.047246 0.000070
0.101672 0.048112 0.000113
0.101675 0.048978 0.000177
0.101680 0.049844 0.000273
0.101688 0.050710 0.000414
0.101698 0.051576 0.000616
0.101714 0.052442 0.000901
0.101736 0.053308 0.001299
0.101767 0.054174 0.001844
0.101809 0.055040 0.002581
0.101866 0.055906 0.003566
0.101943 0.056772 0.004862
0.102044 0.057638 0.006547
0.102176 0.058504 0.008709
0.102346 0.059370 0.011449
0.102563 0.060236 0.014876
0.102834 0.061102 0.019104
0.103169 0.061968 0.024249
0.103578 0.062834 0.030420
0.104069 0.063700 0.037708
0.104648 0.064566 0.046178
0.105321 0.065432 0.055857
0.106090 0.066298 0.066722
0.106952 0.067164 0.078696
0.107901 0.068030 0.091646
0.108927 0.068896 0.105382
0.110015 0.069762 0.119674
0.111149 0.070628 0.134262
0.112310 0.071494 0.148877
0.113480 0.072360 0.163259
0.114640 0.073225 0.177171
0.115775 0.074091 0.190415
0.116871 0.074957 0.202836
